kecamatan,kelurahan,lintang_selatan,bujur_timur,parameter,hasil_analisa
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Kekeruhan,1
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Air Raksa,<0.0003
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Besi (Fe),0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Fluorida,1
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Cadmium (Cd),0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Kesadahan,77
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Krom Heksavalen,<0.003
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Mangan (Mn),<0.05
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Nitrat,0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Nitrit,0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Seng (Zn),<0.01
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Sulfat,54
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Timah Hitam (Pb),0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Detergen,0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Zat Organik,0
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Total Coliform,100
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",E.Coli,100
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Indeks Pencemaran,1
Grogol Petamburan,Jelambar Baru,"06o08’50,8” ","  106o49’53,9”",Kategori,Tercemar Ringan
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Warna,24
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Kekeruhan,0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Air Raksa,<0.0003
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Besi (Fe),0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Fluorida,0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Cadmium (Cd),0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Kesadahan,49
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Krom Heksavalen,<0.003
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Mangan (Mn),<0.05
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Nitrat,1
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Nitrit,0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Seng (Zn),0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Sulfat,12
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Timah Hitam (Pb),0
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Detergen,<0.03
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Zat Organik,1
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Total Coliform,900
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",E.Coli,200
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Indeks Pencemaran,5
Grogol Petamburan,Tanjung Duren Selatan,"06o10’51,9” ","  106o47’16,0”",Kategori,Tercemar Sedang
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Warna,26
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Kekeruhan,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Air Raksa,<0.0003
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Besi (Fe),0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Fluorida,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Cadmium (Cd),0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Kesadahan,67
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Krom Heksavalen,<0.003
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Mangan (Mn),<0.05
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Nitrat,1
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Nitrit,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Seng (Zn),<0.11
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Sulfat,8
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Timah Hitam (Pb),0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Detergen,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Zat Organik,3
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Total Coliform,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",E.Coli,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Indeks Pencemaran,0
Grogol Petamburan,Tanjung Duren Utara,"06o10’14,69” ","  106o47’12,36”",Kategori,MemenuhiBaku Mutu
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Warna,35
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Kekeruhan,2
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Air Raksa,<0.0003
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Besi (Fe),0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Fluorida,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Cadmium (Cd),0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Kesadahan,108
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Krom Heksavalen,<0.003
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Mangan (Mn),0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Nitrat,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Nitrit,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Seng (Zn),<0.01
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Sulfat,31
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Timah Hitam (Pb),0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Detergen,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Zat Organik,6
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Total Coliform,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",E.Coli,0
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Indeks Pencemaran,1
Grogol Petamburan,Tomang,"06o10’18,4” ","  106o48’00,7”",Kategori,Tercemar Ringan
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Warna,24
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Kekeruhan,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Air Raksa,<0.0003
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Besi (Fe),0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Fluorida,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Cadmium (Cd),0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Kesadahan,44
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Krom Heksavalen,<0.003
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Mangan (Mn),0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Nitrat,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Nitrit,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Seng (Zn),<0.09
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Sulfat,56
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Timah Hitam (Pb),0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Detergen,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Zat Organik,3
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Total Coliform,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",E.Coli,0
Grogol Petamburan,Wijaya Kusuma,"06o09’13,3” ","  106o46’21,3”",Indeks Pencemaran,1
Grogol Petamburan,Wijaya Kusuma,06o09’13,  106o46’21,Kategori,Tercemar Ringan
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Warna,22
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Kekeruhan,0.7
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Air Raksa,<0.0003
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Besi (Fe),0.8
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Fluorida,0.4
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Cadmium (Cd),0
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Kesadahan,66.99
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Krom Heksavalen,<0.003
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Mangan (Mn),0.9
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Nitrat,0.29
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Nitrit,0.14
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Seng (Zn),<0.19
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Sulfat,103.53
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Timah Hitam (Pb),0
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Detergen,0.6
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Zat Organik,0.5
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Total Coliform,200
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,E.Coli,0
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Indeks Pencemaran,2.85168807
Tamansari,Glodok,"06o08’47,4”",  106o48’47.6”,Kategori,Tercemar Ringan
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Warna,25
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Kekeruhan,2
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Air Raksa,<0.0003
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Besi (Fe),0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Fluorida,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Cadmium (Cd),0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Kesadahan,59
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Krom Heksavalen,<0.003
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Mangan (Mn),<0.05
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Nitrat,1
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Nitrit,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Seng (Zn),<0.29
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Sulfat,23
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Timah Hitam (Pb),0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Detergen,<0.03
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Zat Organik,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Total Coliform,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",E.Coli,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Indeks Pencemaran,0
Tamansari,Keagungan,"06o09’03,2” ","  106o48’54,2”",Kategori,MemenuhiBaku Mutu
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Warna,31
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Kekeruhan,1
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Air Raksa,<0.0003
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Besi (Fe),0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Fluorida,0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Cadmium (Cd),0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Kesadahan,57
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Krom Heksavalen,<0.003
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Mangan (Mn),0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Nitrat,1
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Nitrit,0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Seng (Zn),0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Sulfat,25
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Timah Hitam (Pb),0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Detergen,<0.03
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Zat Organik,0
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Total Coliform,200
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",E.Coli,200
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Indeks Pencemaran,7
Tamansari,Krukut,"06o09’19,4” ","  106o48’59,4”",Kategori,Tercemar Sedang
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Warna,28
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Kekeruhan,3
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Air Raksa,<0.0003
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Besi (Fe),0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Fluorida,0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Cadmium (Cd),0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Kesadahan,57
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Krom Heksavalen,<0.003
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Mangan (Mn),<0.05
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Nitrat,1
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Nitrit,0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Seng (Zn),<0.01
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Sulfat,20
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Timah Hitam (Pb),0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Detergen,<0.03
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Zat Organik,0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Total Coliform,0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",E.Coli,0
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Indeks Pencemaran,5
Tamansari,Mangga Besar,"06o08’15,15” ","  106o49’10,15”",Kategori,Tercemar Sedang
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Warna,24
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Kekeruhan,1
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Air Raksa,<0.0003
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Besi (Fe),0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Fluorida,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Cadmium (Cd),0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Kesadahan,55
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Krom Heksavalen,<0.003
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Mangan (Mn),<0.05
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Nitrat,2
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Nitrit,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Seng (Zn),<0.01
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Sulfat,18
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Timah Hitam (Pb),0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Detergen,<0.03
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Zat Organik,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Total Coliform,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",E.Coli,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Indeks Pencemaran,0
Tamansari,Maphar,"06o09’14,2” ","  106o49’09,9”",Kategori,MemenuhiBaku Mutu
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Warna,28
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Kekeruhan,1
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Air Raksa,<0.0003
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Besi (Fe),0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Fluorida,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Cadmium (Cd),0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Kesadahan,48
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Krom Heksavalen,<0.003
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Mangan (Mn),<0.05
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Nitrat,1
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Nitrit,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Seng (Zn),<0.01
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Sulfat,27
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Timah Hitam (Pb),0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Detergen,<0.03
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Zat Organik,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Total Coliform,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",E.Coli,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Indeks Pencemaran,0
Tamansari,Pinangsia,"06o08’17,4” ","  106o49’10,6”",Kategori,MemenuhiBaku Mutu
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Warna,27
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Kekeruhan,1
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Air Raksa,<0.0003
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Besi (Fe),0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Fluorida,0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Cadmium (Cd),0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Kesadahan,137
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Krom Heksavalen,<0.003
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Mangan (Mn),0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Nitrat,1
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Nitrit,0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Seng (Zn),<0.01
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Sulfat,29
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Timah Hitam (Pb),0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Detergen,<0.03
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Zat Organik,0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Total Coliform,200
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",E.Coli,0
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Indeks Pencemaran,2
Tamansari,Taman Sari,"06o09’02,7” ","  106o49’23,3”",Kategori,Tercemar Ringan
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Warna,28
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Kekeruhan,24
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Air Raksa,<0.0003
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Besi (Fe),0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Fluorida,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Cadmium (Cd),0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Kesadahan,116
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Krom Heksavalen,<0.003
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Mangan (Mn),2
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Nitrat,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Nitrit,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Seng (Zn),0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Sulfat,19
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Timah Hitam (Pb),0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Detergen,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Zat Organik,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Total Coliform,100
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",E.Coli,0
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Indeks Pencemaran,2
Tamansari,Tangki,"06o08’48,4” ","  106o49’21,7”",Kategori,Tercemar Ringan
Tambora ,Roa Malaka,"06o07’07,0” ","  106o48’27,7”",Warna,42
Tambora ,Roa Malaka,"06o07’07,0” ","  106o48’27,7”",Kekeruhan,11
Tambora ,Roa Malaka,"06o07’07,0” ","  106o48’27,7”",Air Raksa,<0.0003
Tambora ,Roa Malaka,"06o07’07,0” ","  106o48’27,7”",Besi (Fe),0
Tambora ,Roa Malaka,"06o07’07,0” ","  106o48’27,7”",Fluorida,0
